txn_id,timestamp,customer_id,amount,payment_method,issuer,status,failure_code
TXN01058,2026-08-19 14:39:00,CUST0129,6470.46,wallet,,failed,generic_decline
TXN01059,2026-08-19 23:34:00,CUST0027,1530.72,card,Axis,success,
TXN01060,2026-08-19 23:15:00,CUST0037,5813.01,netbanking,Axis,success,
TXN01061,2026-08-19 12:49:00,CUST0167,1014.54,upi,,success,
TXN01062,2026-08-19 22:12:00,CUST0212,3097.93,upi,,success,
TXN01063,2026-08-19 16:03:00,CUST0300,7140.34,upi,,success,
TXN01064,2026-08-19 11:24:00,CUST0233,3081.86,wallet,,success,
TXN01065,2026-08-19 13:12:00,CUST0184,2786.75,card,Kotak,success,
TXN01066,2026-08-19 10:54:00,CUST0070,3804.44,wallet,,success,
TXN01067,2026-08-19 12:56:00,CUST0176,2467.02,upi,,success,
TXN01068,2026-08-19 18:35:00,CUST0088,6861.78,card,Axis,failed,card_expired
TXN01069,2026-08-19 22:13:00,CUST0251,4793.91,wallet,,success,
TXN01070,2026-08-19 20:55:00,CUST0220,2086.24,netbanking,Axis,success,
TXN01071,2026-08-19 23:36:00,CUST0077,7201.28,wallet,,success,
TXN01072,2026-08-19 16:46:00,CUST0021,6183.56,card,Axis,success,
TXN01073,2026-08-19 21:51:00,CUST0246,5618.73,card,Axis,success,
TXN01074,2026-08-19 17:48:00,CUST0043,247.52,wallet,,success,
TXN01075,2026-08-19 14:18:00,CUST0068,2026.64,card,HDFC,success,
TXN01076,2026-08-19 11:45:00,CUST0157,3755.37,card,Axis,success,
TXN01077,2026-08-19 22:45:00,CUST0071,3332.08,netbanking,Axis,success,
TXN01078,2026-08-19 22:40:00,CUST0001,704.98,netbanking,Kotak,failed,generic_decline
TXN01079,2026-08-19 21:17:00,CUST0219,5629.73,upi,,success,
TXN01080,2026-08-19 18:56:00,CUST0042,2785.2,card,Kotak,success,
TXN01081,2026-08-19 23:03:00,CUST0187,1021.09,netbanking,Axis,success,
TXN01082,2026-08-19 14:11:00,CUST0188,5238.16,card,Kotak,success,
TXN01083,2026-08-19 11:21:00,CUST0105,2023.27,card,Axis,success,
TXN01084,2026-08-19 22:44:00,CUST0298,1796.88,upi,,success,
TXN01085,2026-08-19 17:43:00,CUST0137,3469.99,card,HDFC,success,
TXN01086,2026-08-19 16:32:00,CUST0232,4284.46,card,Axis,success,
TXN01087,2026-08-19 23:18:00,CUST0273,3698.03,netbanking,HDFC,success,
TXN01088,2026-08-19 10:05:00,CUST0235,3216.86,upi,,success,
TXN01089,2026-08-19 10:10:00,CUST0040,2316.15,upi,,success,
TXN01090,2026-08-19 17:40:00,CUST0105,328.12,wallet,,success,
TXN01091,2026-08-19 23:08:00,CUST0278,3870.15,wallet,,success,
TXN01092,2026-08-19 13:12:00,CUST0011,644.15,upi,,success,
TXN01093,2026-08-19 19:21:00,CUST0267,3381.78,netbanking,SBI,success,
TXN01094,2026-08-19 22:35:00,CUST0272,3645.26,netbanking,Kotak,success,
TXN01095,2026-08-19 11:50:00,CUST0157,2191.06,wallet,,success,
TXN01096,2026-08-19 21:54:00,CUST0148,521.45,netbanking,SBI,success,
TXN01097,2026-08-19 18:59:00,CUST0086,1412.2,netbanking,ICICI,success,
TXN01098,2026-08-19 11:15:00,CUST0079,1067.8,netbanking,Kotak,success,
TXN01099,2026-08-19 14:11:00,CUST0134,1760.47,card,SBI,success,
TXN01100,2026-08-19 14:28:00,CUST0076,4387.95,upi,,success,
TXN01101,2026-08-19 23:01:00,CUST0063,3325.81,wallet,,success,
TXN01102,2026-08-19 23:20:00,CUST0235,1375.02,netbanking,SBI,success,
TXN01103,2026-08-19 21:36:00,CUST0149,5385.07,wallet,,success,
TXN01104,2026-08-19 20:30:00,CUST0058,7216.37,upi,,success,
TXN01105,2026-08-19 13:01:00,CUST0060,3302.79,upi,,success,
TXN01106,2026-08-19 14:03:00,CUST0048,4923.99,upi,,success,
TXN01107,2026-08-19 21:59:00,CUST0114,6171.7,upi,,failed,generic_decline
TXN01108,2026-08-19 22:28:00,CUST0276,5464.95,card,Kotak,success,
TXN01109,2026-08-19 14:38:00,CUST0252,4899.86,card,SBI,success,
TXN01110,2026-08-19 14:24:00,CUST0219,3076.72,netbanking,SBI,success,
TXN01111,2026-08-19 22:35:00,CUST0229,837.65,wallet,,success,
TXN01112,2026-08-19 21:28:00,CUST0213,2415.78,wallet,,success,
TXN01113,2026-08-19 11:53:00,CUST0213,4759.36,card,ICICI,success,
TXN01114,2026-08-19 22:33:00,CUST0244,7895.11,card,Kotak,success,
TXN01115,2026-08-19 09:26:00,CUST0046,5164.63,netbanking,Axis,success,
TXN01116,2026-08-19 20:36:00,CUST0237,6078.66,upi,,success,
TXN01117,2026-08-19 13:35:00,CUST0196,4001.1,netbanking,Kotak,success,
TXN01118,2026-08-19 20:29:00,CUST0287,1912.48,card,ICICI,success,
TXN01119,2026-08-19 10:41:00,CUST0242,5377.42,netbanking,Axis,success,
TXN01120,2026-08-19 09:07:00,CUST0126,6153.04,wallet,,success,
TXN01121,2026-08-19 18:47:00,CUST0035,2989.81,wallet,,success,
TXN01122,2026-08-19 19:43:00,CUST0133,3886.92,card,SBI,failed,card_expired
TXN01123,2026-08-19 09:54:00,CUST0295,2187.37,card,ICICI,success,
TXN01124,2026-08-19 14:10:00,CUST0070,565.17,netbanking,Axis,success,
TXN01125,2026-08-19 09:18:00,CUST0183,2439.56,card,Kotak,success,
TXN01126,2026-08-19 21:06:00,CUST0094,4850.29,upi,,success,
TXN01127,2026-08-19 22:54:00,CUST0162,5526.99,netbanking,SBI,success,
TXN01128,2026-08-19 10:34:00,CUST0186,4703.37,upi,,failed,generic_decline
TXN01129,2026-08-19 13:23:00,CUST0266,6263.64,wallet,,success,
TXN01130,2026-08-19 10:13:00,CUST0084,1363.26,upi,,success,
TXN01131,2026-08-19 18:44:00,CUST0287,6676.62,card,Axis,success,
TXN01132,2026-08-19 10:52:00,CUST0040,1180.17,card,Axis,success,
TXN01133,2026-08-19 11:52:00,CUST0186,3619.21,netbanking,ICICI,success,
TXN01134,2026-08-19 20:52:00,CUST0015,1080.99,upi,,success,
TXN01135,2026-08-19 20:14:00,CUST0073,2563.31,upi,,success,
TXN01136,2026-08-19 15:44:00,CUST0041,6139.74,card,HDFC,failed,generic_decline
TXN01137,2026-08-19 21:27:00,CUST0248,483.76,card,HDFC,success,
TXN01138,2026-08-19 18:03:00,CUST0263,3832.3,netbanking,HDFC,success,
TXN01139,2026-08-19 21:06:00,CUST0006,6291.61,upi,,success,
TXN01140,2026-08-19 11:42:00,CUST0103,2909.54,card,ICICI,success,
TXN01141,2026-08-19 18:22:00,CUST0143,2914.8,upi,,success,
TXN01142,2026-08-19 10:52:00,CUST0035,4688.35,card,Kotak,success,
TXN01143,2026-08-19 13:10:00,CUST0099,7228.03,card,HDFC,failed,card_expired
TXN01144,2026-08-19 22:45:00,CUST0259,3876.52,upi,,success,
TXN01145,2026-08-19 11:53:00,CUST0055,2935.36,wallet,,success,
TXN01146,2026-08-19 12:26:00,CUST0264,1035.84,netbanking,HDFC,success,
TXN01147,2026-08-19 11:31:00,CUST0267,6133.85,netbanking,Kotak,success,
TXN01148,2026-08-19 14:31:00,CUST0043,1058.42,netbanking,Axis,success,
TXN01149,2026-08-19 19:53:00,CUST0160,3635.05,wallet,,success,
TXN01150,2026-08-19 12:54:00,CUST0220,696.43,wallet,,success,
TXN01151,2026-08-19 11:00:00,CUST0189,7989.98,wallet,,success,
TXN01152,2026-08-19 16:33:00,CUST0203,5319.6,card,HDFC,failed,card_expired
TXN01153,2026-08-19 20:37:00,CUST0206,7823.93,upi,,success,
TXN01154,2026-08-19 14:12:00,CUST0102,4820.44,wallet,,success,
TXN01155,2026-08-19 20:31:00,CUST0218,2336.37,netbanking,Axis,success,
TXN01156,2026-08-19 16:32:00,CUST0208,2339.29,wallet,,success,
TXN01157,2026-08-19 16:31:00,CUST0129,1961.95,upi,,failed,generic_decline
TXN01158,2026-08-19 22:04:00,CUST0028,4060.36,card,ICICI,failed,card_expired
TXN01159,2026-08-19 11:19:00,CUST0168,5032.44,card,HDFC,success,
TXN01160,2026-08-19 21:31:00,CUST0267,6372.94,upi,,success,
TXN01161,2026-08-19 16:32:00,CUST0255,2204.07,netbanking,Kotak,success,
TXN01162,2026-08-19 15:56:00,CUST0017,7332.27,wallet,,success,
TXN01163,2026-08-19 16:29:00,CUST0193,432.45,upi,,success,
TXN01164,2026-08-19 23:45:00,CUST0156,1438.53,wallet,,success,
TXN01165,2026-08-19 16:48:00,CUST0200,1008.65,wallet,,success,
TXN01166,2026-08-19 18:30:00,CUST0277,3885.9,upi,,success,
TXN01167,2026-08-19 13:31:00,CUST0201,4789.7,wallet,,success,
TXN01168,2026-08-19 21:18:00,CUST0181,2665.79,card,Kotak,failed,card_expired
TXN01169,2026-08-19 14:51:00,CUST0188,5975.15,card,SBI,success,
TXN01170,2026-08-19 14:22:00,CUST0220,3383.65,card,ICICI,success,
TXN01171,2026-08-19 18:05:00,CUST0160,7296.55,card,SBI,success,
TXN01172,2026-08-19 09:34:00,CUST0087,2710.02,wallet,,success,
TXN01173,2026-08-19 18:32:00,CUST0217,7226.07,netbanking,HDFC,success,
TXN01174,2026-08-19 14:24:00,CUST0012,4627.28,netbanking,Kotak,success,
TXN01175,2026-08-19 10:44:00,CUST0251,5449.62,netbanking,Axis,success,
TXN01176,2026-08-19 11:39:00,CUST0174,2501.24,wallet,,success,
TXN01177,2026-08-19 22:54:00,CUST0039,4356.3,netbanking,SBI,failed,generic_decline
TXN01178,2026-08-19 15:51:00,CUST0294,1923.2,card,Kotak,success,
TXN01179,2026-08-19 13:04:00,CUST0173,4596.46,wallet,,success,
TXN01180,2026-08-19 21:04:00,CUST0178,5264.56,netbanking,Kotak,success,
TXN01181,2026-08-19 19:34:00,CUST0222,2609.82,wallet,,success,
TXN01182,2026-08-19 16:42:00,CUST0264,6143.02,upi,,success,
TXN01183,2026-08-19 22:11:00,CUST0265,4678.22,upi,,success,
TXN01184,2026-08-19 13:59:00,CUST0240,5157.72,wallet,,success,
TXN01185,2026-08-19 17:12:00,CUST0031,3009.56,upi,,success,
TXN01186,2026-08-19 22:27:00,CUST0154,3370.54,card,ICICI,success,
TXN01187,2026-08-19 22:18:00,CUST0137,5221.43,netbanking,Kotak,success,
TXN01188,2026-08-19 10:09:00,CUST0123,1656.54,upi,,success,
TXN01189,2026-08-19 16:31:00,CUST0159,4544.63,wallet,,success,
TXN01190,2026-08-19 12:10:00,CUST0019,2290.79,card,SBI,success,
TXN01191,2026-08-19 19:35:00,CUST0143,1531.48,card,Axis,success,
TXN01192,2026-08-19 22:57:00,CUST0029,808.85,netbanking,HDFC,success,
TXN01193,2026-08-19 23:23:00,CUST0209,5422.63,card,Axis,success,
TXN01194,2026-08-19 12:07:00,CUST0072,4632.14,card,Kotak,success,
TXN01195,2026-08-19 21:59:00,CUST0298,4273.29,wallet,,success,
TXN01196,2026-08-19 18:07:00,CUST0122,6219.55,netbanking,SBI,success,
TXN01197,2026-08-19 21:47:00,CUST0200,5990.08,wallet,,success,
TXN01198,2026-08-19 11:13:00,CUST0055,7763.9,wallet,,success,
TXN01199,2026-08-19 16:34:00,CUST0029,3091.43,card,SBI,success,
TXN01200,2026-08-19 19:15:00,CUST0244,7712.03,upi,,success,
TXN01201,2026-08-19 22:19:00,CUST0189,315.43,card,HDFC,success,
TXN01202,2026-08-19 13:35:00,CUST0123,3169.82,netbanking,HDFC,success,
TXN01203,2026-08-19 22:28:00,CUST0122,3199.5,wallet,,success,
TXN01204,2026-08-19 13:05:00,CUST0131,7500.13,upi,,success,
TXN01205,2026-08-19 23:28:00,CUST0083,5106.12,wallet,,success,
TXN01206,2026-08-19 22:05:00,CUST0141,6612.1,wallet,,success,
TXN01207,2026-08-19 23:53:00,CUST0212,2761.87,wallet,,success,
TXN01208,2026-08-19 22:10:00,CUST0052,5633.09,card,SBI,success,
TXN01209,2026-08-19 20:20:00,CUST0281,3708.1,card,HDFC,success,
TXN01210,2026-08-19 19:28:00,CUST0095,6359.5,upi,,failed,generic_decline
TXN01211,2026-08-19 19:19:00,CUST0103,2612.72,card,HDFC,success,
TXN01212,2026-08-19 20:49:00,CUST0265,6670.38,upi,,success,
TXN01213,2026-08-19 21:20:00,CUST0211,3694.2,upi,,success,
TXN01214,2026-08-19 21:18:00,CUST0168,1709.51,wallet,,success,
TXN01215,2026-08-19 23:24:00,CUST0202,7566.34,upi,,failed,generic_decline
TXN01216,2026-08-19 23:35:00,CUST0012,5229.79,upi,,success,
TXN01217,2026-08-19 12:16:00,CUST0237,5654.9,upi,,failed,generic_decline
TXN01218,2026-08-19 18:16:00,CUST0220,1321.62,netbanking,ICICI,success,
TXN01219,2026-08-19 09:45:00,CUST0061,4277.83,wallet,,success,
TXN01220,2026-08-19 10:14:00,CUST0254,5751.48,upi,,success,
TXN01221,2026-08-19 13:47:00,CUST0137,4029.22,upi,,success,
TXN01222,2026-08-19 18:13:00,CUST0106,7962.38,netbanking,ICICI,success,
TXN01223,2026-08-19 21:09:00,CUST0210,375.87,netbanking,ICICI,success,
TXN01224,2026-08-19 14:37:00,CUST0128,5521.5,wallet,,success,
TXN01225,2026-08-19 11:55:00,CUST0241,2687.48,wallet,,success,
TXN01226,2026-08-19 20:27:00,CUST0197,5928.42,netbanking,HDFC,success,
TXN01227,2026-08-19 09:21:00,CUST0031,7458.86,wallet,,success,
TXN01228,2026-08-19 09:16:00,CUST0024,4110.65,wallet,,success,
TXN01229,2026-08-19 19:23:00,CUST0203,1188.07,card,Kotak,success,
TXN01230,2026-08-19 17:31:00,CUST0087,7453.07,wallet,,success,
TXN01231,2026-08-19 20:33:00,CUST0163,3548.5,netbanking,HDFC,success,
TXN01232,2026-08-19 16:55:00,CUST0066,7790.97,netbanking,SBI,success,
TXN01233,2026-08-19 23:56:00,CUST0145,2216.25,netbanking,Kotak,success,
TXN01234,2026-08-19 14:47:00,CUST0085,7957.34,upi,,success,
TXN01235,2026-08-19 09:12:00,CUST0226,1316.67,upi,,success,
TXN01236,2026-08-19 13:10:00,CUST0241,5691.81,wallet,,success,
TXN01237,2026-08-19 09:28:00,CUST0254,2948.68,wallet,,success,
TXN01238,2026-08-19 22:46:00,CUST0058,6955.0,card,SBI,success,
TXN01239,2026-08-19 11:53:00,CUST0146,1471.12,netbanking,Kotak,success,
TXN01240,2026-08-19 12:37:00,CUST0300,7984.34,card,Kotak,success,
TXN01241,2026-08-19 15:58:00,CUST0093,753.16,wallet,,success,
TXN01242,2026-08-19 09:18:00,CUST0169,5498.3,card,Axis,success,
TXN01243,2026-08-19 22:20:00,CUST0055,1357.14,card,Axis,success,
TXN01244,2026-08-19 16:40:00,CUST0246,7648.33,card,SBI,success,
TXN01245,2026-08-19 14:46:00,CUST0232,7998.6,upi,,success,
TXN01246,2026-08-19 21:41:00,CUST0025,2371.19,card,HDFC,success,
TXN01247,2026-08-19 10:25:00,CUST0196,2153.04,upi,,success,
TXN01248,2026-08-19 10:01:00,CUST0205,6840.91,upi,,success,
TXN01249,2026-08-19 13:41:00,CUST0207,6057.58,upi,,success,
TXN01250,2026-08-19 21:27:00,CUST0252,5926.73,netbanking,Kotak,success,
TXN01251,2026-08-19 22:23:00,CUST0050,4174.33,wallet,,success,
TXN01252,2026-08-19 16:17:00,CUST0199,4570.0,wallet,,success,
TXN01253,2026-08-19 21:23:00,CUST0217,4968.86,wallet,,success,
TXN01254,2026-08-19 09:32:00,CUST0048,2832.7,wallet,,success,
TXN01255,2026-08-19 23:31:00,CUST0080,4289.14,card,SBI,success,
TXN01256,2026-08-19 23:51:00,CUST0041,3899.25,upi,,success,
TXN01257,2026-08-19 22:15:00,CUST0154,4256.27,netbanking,Kotak,failed,generic_decline
TXN01258,2026-08-19 23:02:00,CUST0040,4180.3,wallet,,success,
TXN01259,2026-08-19 19:46:00,CUST0238,4612.55,netbanking,SBI,success,
TXN01260,2026-08-19 21:32:00,CUST0042,277.71,wallet,,success,
TXN01261,2026-08-19 22:25:00,CUST0094,505.28,wallet,,success,
TXN01262,2026-08-19 14:37:00,CUST0153,5834.14,wallet,,success,
TXN01263,2026-08-19 14:58:00,CUST0136,6990.06,upi,,success,
TXN01264,2026-08-19 20:38:00,CUST0041,2185.64,card,Axis,success,
TXN01265,2026-08-19 15:07:00,CUST0003,254.44,wallet,,success,
TXN01266,2026-08-19 22:42:00,CUST0208,7731.56,wallet,,success,
TXN01267,2026-08-19 20:43:00,CUST0185,7710.66,wallet,,success,
TXN01268,2026-08-19 11:08:00,CUST0045,258.93,card,HDFC,success,
TXN01269,2026-08-19 22:01:00,CUST0097,1792.45,upi,,success,
TXN01270,2026-08-19 22:40:00,CUST0224,6886.79,upi,,success,
TXN01271,2026-08-19 11:30:00,CUST0238,3461.75,card,ICICI,success,
TXN01272,2026-08-19 16:30:00,CUST0228,304.08,wallet,,success,
TXN01273,2026-08-19 13:36:00,CUST0104,6661.19,wallet,,success,
TXN01274,2026-08-19 10:40:00,CUST0005,6803.89,wallet,,success,
TXN01275,2026-08-19 20:37:00,CUST0254,4827.34,netbanking,HDFC,success,
TXN01276,2026-08-19 17:37:00,CUST0249,5838.22,wallet,,success,
TXN01277,2026-08-19 17:01:00,CUST0032,3462.74,netbanking,Kotak,success,
TXN01278,2026-08-19 23:30:00,CUST0214,1067.98,netbanking,Axis,success,
TXN01279,2026-08-19 11:18:00,CUST0011,5850.74,wallet,,success,
TXN01280,2026-08-19 17:14:00,CUST0119,4763.12,netbanking,Kotak,success,
TXN01281,2026-08-19 11:56:00,CUST0240,2453.14,wallet,,success,
TXN01282,2026-08-19 21:30:00,CUST0185,6428.08,upi,,success,
TXN01283,2026-08-19 20:47:00,CUST0145,826.61,wallet,,success,
TXN01284,2026-08-19 11:38:00,CUST0103,4013.66,wallet,,success,
TXN01285,2026-08-19 13:15:00,CUST0253,1794.05,card,HDFC,success,
TXN01286,2026-08-19 14:43:00,CUST0134,1395.05,card,HDFC,success,
TXN01287,2026-08-19 18:14:00,CUST0059,1097.4,upi,,success,
TXN01288,2026-08-19 21:22:00,CUST0175,6189.59,netbanking,ICICI,success,
TXN01289,2026-08-19 18:42:00,CUST0264,967.51,card,Axis,success,
TXN01290,2026-08-19 10:50:00,CUST0057,4942.99,card,Kotak,failed,generic_decline
TXN01291,2026-08-19 11:40:00,CUST0054,1076.77,upi,,success,
TXN01292,2026-08-19 20:18:00,CUST0081,5709.08,wallet,,success,
TXN01293,2026-08-19 11:41:00,CUST0051,3005.33,upi,,success,
TXN01294,2026-08-19 16:26:00,CUST0104,6188.37,card,ICICI,failed,card_expired
TXN01295,2026-08-19 14:18:00,CUST0243,4114.43,card,SBI,success,
TXN01296,2026-08-19 14:40:00,CUST0213,5370.21,upi,,success,
TXN01297,2026-08-19 15:50:00,CUST0272,1941.23,wallet,,success,
TXN01298,2026-08-19 23:29:00,CUST0210,7621.95,netbanking,HDFC,success,
TXN01299,2026-08-19 20:51:00,CUST0006,4211.19,card,HDFC,success,
TXN01300,2026-08-19 21:10:00,CUST0206,3557.47,wallet,,success,
TXN01301,2026-08-19 23:36:00,CUST0078,603.81,netbanking,Axis,success,
TXN01302,2026-08-19 22:19:00,CUST0284,5814.18,netbanking,SBI,failed,generic_decline
TXN01303,2026-08-19 23:33:00,CUST0144,4941.65,upi,,success,
TXN01304,2026-08-19 19:13:00,CUST0229,7117.5,wallet,,success,
TXN01305,2026-08-19 21:12:00,CUST0208,7065.65,card,HDFC,success,
TXN01306,2026-08-19 20:46:00,CUST0200,5959.41,upi,,success,
TXN01307,2026-08-19 13:13:00,CUST0277,878.63,netbanking,Kotak,success,
TXN01308,2026-08-19 09:01:00,CUST0082,7139.01,netbanking,ICICI,success,
TXN01309,2026-08-19 20:27:00,CUST0156,7897.59,card,HDFC,failed,card_expired
TXN01310,2026-08-19 19:32:00,CUST0133,2932.62,card,HDFC,success,
TXN01311,2026-08-19 20:00:00,CUST0294,3707.21,upi,,success,
TXN01312,2026-08-19 18:45:00,CUST0298,7170.56,upi,,success,
TXN01313,2026-08-19 19:50:00,CUST0146,6548.37,upi,,success,
TXN01314,2026-08-19 20:15:00,CUST0267,976.03,upi,,success,
TXN01315,2026-08-19 16:06:00,CUST0185,1300.44,wallet,,success,
TXN01316,2026-08-19 10:03:00,CUST0042,3485.36,upi,,success,
TXN01317,2026-08-19 10:23:00,CUST0229,5463.06,wallet,,success,
TXN01318,2026-08-19 21:25:00,CUST0266,6995.32,wallet,,success,
TXN01319,2026-08-19 20:59:00,CUST0226,7590.39,wallet,,success,
TXN01320,2026-08-19 17:08:00,CUST0074,3955.4,wallet,,success,
TXN01321,2026-08-19 22:33:00,CUST0263,1076.76,upi,,success,
TXN01322,2026-08-19 20:10:00,CUST0017,7560.95,netbanking,HDFC,success,
TXN01323,2026-08-19 10:07:00,CUST0210,3051.25,netbanking,HDFC,success,
TXN01324,2026-08-19 14:19:00,CUST0061,7929.51,netbanking,SBI,success,
TXN01325,2026-08-19 11:50:00,CUST0074,4778.55,card,SBI,success,
TXN01326,2026-08-19 11:52:00,CUST0111,5956.33,card,HDFC,failed,card_expired
TXN01327,2026-08-19 22:02:00,CUST0035,3427.96,netbanking,Kotak,success,
TXN01328,2026-08-19 21:24:00,CUST0173,3880.54,upi,,success,
TXN01329,2026-08-19 19:29:00,CUST0259,6129.18,wallet,,success,
TXN01330,2026-08-19 10:51:00,CUST0167,5054.45,wallet,,success,
TXN01331,2026-08-19 14:34:00,CUST0203,509.68,wallet,,success,
TXN01332,2026-08-19 22:10:00,CUST0046,5701.59,netbanking,Kotak,success,
TXN01333,2026-08-19 10:12:00,CUST0287,7648.07,card,Kotak,success,
TXN01334,2026-08-19 17:57:00,CUST0244,296.51,upi,,success,
TXN01335,2026-08-19 21:13:00,CUST0141,2075.5,wallet,,success,
TXN01336,2026-08-19 18:20:00,CUST0274,3304.11,card,Axis,success,
TXN01337,2026-08-19 14:27:00,CUST0012,1566.99,card,Kotak,success,
TXN01338,2026-08-19 10:07:00,CUST0132,7841.32,upi,,success,
TXN01339,2026-08-19 13:49:00,CUST0094,853.58,netbanking,Axis,success,
TXN01340,2026-08-19 18:20:00,CUST0031,1574.44,card,SBI,success,
TXN01341,2026-08-19 11:26:00,CUST0164,7160.14,netbanking,Axis,success,
TXN01342,2026-08-19 09:12:00,CUST0062,2031.04,upi,,success,
TXN01343,2026-08-19 15:07:00,CUST0259,2263.91,netbanking,Axis,success,
TXN01344,2026-08-19 16:01:00,CUST0034,3348.83,upi,,success,
TXN01345,2026-08-19 13:35:00,CUST0010,7713.28,card,ICICI,success,
TXN01346,2026-08-19 13:36:00,CUST0065,3342.96,card,Kotak,success,
TXN01347,2026-08-19 14:34:00,CUST0073,7884.67,upi,,success,
TXN01348,2026-08-19 23:35:00,CUST0217,3696.17,card,Axis,success,
TXN01349,2026-08-19 19:10:00,CUST0149,154.26,wallet,,success,
TXN01350,2026-08-19 22:43:00,CUST0129,3134.21,netbanking,ICICI,success,
TXN01351,2026-08-19 13:02:00,CUST0262,1417.12,card,SBI,failed,card_expired
TXN01352,2026-08-19 22:08:00,CUST0063,5841.83,netbanking,Axis,success,
TXN01353,2026-08-19 21:20:00,CUST0259,7088.86,netbanking,SBI,success,
TXN01354,2026-08-19 13:15:00,CUST0232,5348.87,netbanking,SBI,success,
TXN01355,2026-08-19 09:58:00,CUST0169,5580.98,card,Kotak,failed,card_expired
TXN01356,2026-08-19 19:11:00,CUST0005,3393.33,wallet,,success,
TXN01357,2026-08-19 10:50:00,CUST0276,7032.25,card,Kotak,failed,generic_decline
TXN01358,2026-08-19 19:07:00,CUST0228,2921.01,wallet,,success,
TXN01359,2026-08-19 15:11:00,CUST0184,6737.29,card,HDFC,success,
TXN01360,2026-08-19 16:00:00,CUST0099,1888.94,card,SBI,success,
TXN01361,2026-08-19 12:05:00,CUST0184,6557.8,netbanking,ICICI,success,
TXN01362,2026-08-19 14:02:00,CUST0253,2353.94,upi,,failed,generic_decline
TXN01363,2026-08-19 10:55:00,CUST0203,2327.18,wallet,,success,
TXN01364,2026-08-19 19:47:00,CUST0100,4590.8,upi,,success,
TXN01365,2026-08-19 20:04:00,CUST0066,1150.33,upi,,success,
TXN01366,2026-08-19 12:54:00,CUST0141,5472.13,netbanking,Kotak,success,
TXN01367,2026-08-19 15:41:00,CUST0002,5433.83,card,SBI,success,
TXN01368,2026-08-19 13:07:00,CUST0209,5489.36,wallet,,success,
TXN01369,2026-08-19 21:02:00,CUST0265,7087.85,upi,,failed,generic_decline
TXN01370,2026-08-19 17:28:00,CUST0216,2632.5,wallet,,success,
TXN01371,2026-08-19 23:36:00,CUST0042,6490.23,upi,,success,
TXN01372,2026-08-19 10:58:00,CUST0217,2112.38,upi,,success,
TXN01373,2026-08-19 19:40:00,CUST0033,909.3,wallet,,success,
TXN01374,2026-08-19 18:51:00,CUST0013,5066.43,netbanking,SBI,success,
TXN01375,2026-08-19 12:21:00,CUST0243,6685.26,netbanking,Kotak,success,
TXN01376,2026-08-19 21:38:00,CUST0038,5013.6,card,Axis,success,
TXN01377,2026-08-19 09:58:00,CUST0044,411.75,netbanking,HDFC,success,
TXN01378,2026-08-19 23:51:00,CUST0032,3619.06,netbanking,Kotak,success,
TXN01379,2026-08-19 10:43:00,CUST0034,587.95,card,SBI,success,
TXN01380,2026-08-19 10:39:00,CUST0206,6052.91,upi,,success,
TXN01381,2026-08-19 16:24:00,CUST0006,3794.04,wallet,,success,
TXN01382,2026-08-19 14:41:00,CUST0052,7510.04,card,Axis,success,
TXN01383,2026-08-19 10:06:00,CUST0099,246.47,card,Kotak,success,
TXN01384,2026-08-19 23:36:00,CUST0100,1138.96,netbanking,SBI,success,
TXN01385,2026-08-19 11:15:00,CUST0228,1230.73,card,HDFC,success,
TXN01386,2026-08-19 15:32:00,CUST0300,7683.97,netbanking,SBI,success,
TXN01387,2026-08-19 21:09:00,CUST0278,1307.16,netbanking,Kotak,success,
TXN01388,2026-08-19 09:33:00,CUST0189,4753.55,upi,,success,
TXN01389,2026-08-19 22:53:00,CUST0260,4541.68,card,Axis,success,
TXN01390,2026-08-19 19:58:00,CUST0103,1729.9,card,SBI,success,
TXN01391,2026-08-19 20:44:00,CUST0244,7858.1,netbanking,Kotak,success,
